,GAMA_ID,lambdar_log_mstar,z
22394,99120,10.712062,0.08219
22395,99121,10.503693,0.07854
22399,99126,9.714534,0.08665
22402,99134,9.9190855,0.08275
22404,99139,10.283387,0.07714
22405,99140,9.933195,0.14093
22406,99142,9.520965,0.07703
22407,99149,9.780253,0.04903
22408,99150,10.455306,0.0861
22409,99151,10.91424,0.08592
22410,99152,10.510283,0.07713
22411,99155,9.80495,0.07784
22412,99168,1.8849018,1e-04
22413,99170,10.893128,0.1132
22414,99171,10.993586,0.11286
22415,99172,11.4097185,0.11319
22417,99174,10.5562725,0.11375
22423,99188,10.291573,0.11251
22425,99195,10.061674,0.11234
22426,99196,10.02414,0.14689
22427,99197,10.088316,0.07941
22428,99199,0.19763316,3e-05
22429,99200,10.736649,0.11326
22430,99201,10.669918,0.11247
22431,99202,11.557477,0.11089
22432,99203,10.738353,0.07914
22433,99204,10.617832,0.11062
22434,99205,10.264484,0.12918
22435,99206,11.306074,0.11203
22439,99213,9.1289,0.047
22440,99215,10.425252,0.11178
22441,99216,10.408875,0.11111
22446,99232,9.258121,0.04926
22447,99233,10.765313,0.09015
22449,99235,9.94655,0.14345
22452,99239,10.634548,0.11235
22454,99241,10.329311,0.10674
22461,99259,9.157161,0.03562
22467,99265,10.309741,0.13371
22468,99266,10.335967,0.0812
22473,99272,8.985844,0.04941
22480,99285,9.8504305,0.07907
22481,99286,10.209451,0.07909
22484,99290,8.801151,0.04404
22496,99326,8.885809,0.01941
22498,99328,10.732451,0.12845
22502,99332,8.802917,0.03717
22508,99347,9.9830475,0.1231
22509,99348,11.133853,0.07727
22510,99349,10.433637,0.01968
22513,99353,10.24902,0.12801
22523,99370,9.554348,0.08087
22524,99373,10.029876,0.07754
22530,99393,9.934701,0.02017
22534,99397,10.477317,0.12376
22535,99398,10.38631,0.0777
22537,99407,9.831647,0.07741
22539,99410,8.954595,0.0218
22541,99428,11.12377,0.02041
22542,99430,9.438423,0.02059
22543,99431,11.117169,0.12473
22558,99464,9.585996,0.02072
22559,99465,10.760514,0.12579
22560,99466,10.983725,0.12548
22562,99469,10.349777,0.12486
22566,99475,10.24624,0.12581
22570,99491,11.28174,0.13311
22572,99493,10.729569,0.13297
22584,99509,10.236104,0.08243
22586,99511,8.894961,0.02116
22587,99513,8.615278,0.02017
22589,99529,10.182651,0.1246
22590,99530,9.416232,0.04704
22592,99532,9.227494,0.08337
22604,99566,10.689732,0.13189
22606,99568,10.987572,0.10922
22607,99569,10.82801,0.06433
22608,99570,8.710317,0.04711
22611,99574,10.15697,0.12409
22612,99575,10.07843,0.13222
22613,99576,10.136184,0.1248
22615,99602,10.6609955,0.12697
22617,99605,10.349828,0.12388
22618,99606,8.507355,0.04144
22619,99607,10.783748,0.1255
22620,99608,10.692868,0.1315
22621,99609,10.995551,0.12605
22622,99610,10.867423,0.12535
22626,99617,10.375486,0.12613
22630,99624,10.422511,0.12654
22631,99625,10.526,0.13234
22634,99633,8.613869,0.03665
22638,99653,10.709755,0.07555
22639,99654,10.063999,0.0962
22640,99655,11.427729,0.12557
22642,99657,9.731137,0.12523
22643,99658,10.925568,0.12562
22645,99660,10.824227,0.12606
22646,99661,10.634838,0.12577
22649,99664,10.672247,0.12365
22652,99671,8.422705,0.02101
22653,99672,10.264524,0.12535
22654,99678,10.575898,0.12723
22657,99687,11.091325,0.04795
22658,99688,9.860444,0.09917
22661,99692,10.708324,0.10905
22662,99695,10.893341,0.10927
22664,99698,10.965925,0.13204
22665,99699,8.979788,0.06151
22668,99703,10.312252,0.13229
22669,99704,11.3478565,0.13248
22680,99740,9.651153,0.07448
22681,99741,9.973622,0.09974
22682,99742,10.429967,0.04803
22685,99745,10.610348,0.12615
22688,99748,10.065619,0.0792
22697,99762,9.751488,0.09381
22706,99794,10.569534,0.10883
22707,99795,9.070714,0.02879
22708,99796,10.720026,0.12074
22709,99797,10.8660555,0.1213
22715,99805,9.728087,0.07387
22717,99811,9.85908,0.149
22719,99820,11.329527,0.10924
22720,99822,10.687976,0.10914
22721,99823,10.4464,0.10911
22722,99824,10.543495,0.11184
22723,99825,9.949485,0.11121
22724,99826,11.33503,0.10882
22725,99827,10.662025,0.14889
22726,99828,10.855758,0.11162
22727,99829,11.477627,0.14875
22730,99833,10.247689,0.10998
22731,99834,9.676867,0.07753
22732,99841,10.160144,0.10909
22734,99848,10.159293,0.14967
22735,99849,10.708466,0.125
22736,99850,11.136049,0.1486
22737,99851,10.097441,0.13259
22738,99852,10.972367,0.11697
22739,99853,11.261862,0.11725
22740,99854,10.855492,0.07387
22741,99855,10.206699,0.11743
22743,99857,10.508696,0.11785
22744,99859,10.477453,0.1491
22745,99864,9.90064,0.09973
22746,99876,10.137442,0.06318
22747,99877,9.8107395,0.11896
22748,99878,9.7942915,0.07395
22749,99879,10.009181,0.09904
22750,99880,10.615172,0.11883
22758,99895,11.215881,0.14737
22762,99904,9.718251,0.08015
22769,99927,10.248254,0.07915
22770,99928,10.926616,0.07709
22771,99929,11.521419,0.14821
22772,99930,9.35312,0.07901
22773,99931,10.6823845,0.08869
22774,99932,10.550767,0.09008
22775,99933,10.712319,0.07892
22776,99934,10.137048,0.0852
22777,99935,10.153457,0.08911
22778,99936,10.324104,0.08911
22780,99938,10.14642,0.08505
22781,99939,9.822666,0.09903
22782,99941,10.627619,0.14746
22785,99947,10.424897,0.11217
22790,99963,10.092718,0.09919
22793,99969,10.498064,0.09913
22795,99971,1.569863,5e-05
22797,99973,9.575714,0.0782
22798,99974,10.613437,0.09969
22799,99975,10.981506,0.09928
22801,99977,10.34877,0.09912
22803,99979,10.417181,0.09896
22806,99983,10.110537,0.09805
22810,100005,10.528351,0.09929
22811,100006,10.374908,0.09911
22815,100011,10.733234,0.09898
22825,100023,10.658522,0.11263
22827,100029,10.211923,0.11273
22842,100069,11.615183,0.11247
22843,100071,10.471508,0.12738
22846,100076,10.258454,0.0988
22847,100077,10.744104,0.11183
22848,100079,10.665349,0.11213
22849,100080,10.924913,0.11301
22851,100082,10.57824,0.11254
22852,100083,11.156749,0.07405
22853,100085,10.279091,0.12457
22858,100105,11.336685,0.0981
22859,100106,10.6786585,0.1132
22862,100109,10.011637,0.11359
22863,100110,10.422914,0.12358
22865,100112,10.731349,0.11118
22866,100113,10.656258,0.11232
22867,100114,10.379789,0.12338
22868,100115,11.087605,0.07762
22871,100118,11.20038,0.11155
22872,100119,10.295866,0.0767
22873,100120,11.104226,0.0766
22875,100123,11.069729,0.11358
22876,100124,11.311219,0.11112
22877,100125,11.462276,0.11327
22878,100126,10.211048,0.13215
22882,100130,9.540643,0.07724
22884,100133,10.016622,0.11382
22885,100134,10.196756,0.11262
22887,100138,9.754419,0.08905
22890,100156,9.9773,0.07431
22891,100157,10.334812,0.07393
22892,100158,8.577265,0.07447
22893,100159,9.445971,0.0609
22894,100160,10.258545,0.11364
22895,100162,9.40462,0.02574
22896,100164,10.614875,0.12346
22897,100165,9.64782,0.09137
22900,100175,8.21316,0.02648
22902,100187,10.424331,0.10454
22905,100191,10.782559,0.11423
22906,100192,9.464988,0.02408
22907,100193,10.950473,0.06206
22915,105369,9.697185,0.07175
22918,105376,9.865264,0.04764
22921,105381,10.822399,0.07184
22930,105393,10.055964,0.12998
22931,105394,9.985229,0.11268
22933,105396,9.696907,0.14906
22941,105409,11.137865,0.11295
22942,105410,10.743974,0.13908
22945,105413,10.444135,0.13236
22946,105414,11.404841,0.14456
22947,105415,10.909494,0.13216
22948,105416,9.495384,0.11511
22949,105418,10.931264,0.04873
22950,105419,10.409097,0.04612
22951,105420,10.646528,0.04807
22954,105423,9.775689,0.13228
22965,105435,9.606072,0.14521
22971,105442,9.685297,0.04761
22974,105446,8.945422,0.04856
22975,105447,10.421966,0.04869
22976,105448,10.126057,0.04814
22978,105450,9.455918,0.12295
22979,105451,9.765013,0.1055
22980,105452,10.625679,0.10556
22982,105454,9.895591,0.08368
22983,105455,10.232199,0.1056
22995,105467,9.243714,0.09438
23003,105475,9.537787,0.12979
23006,105478,10.733624,0.10825
23009,105481,9.920632,0.1242
23015,105487,9.271572,0.11319
23021,105494,10.291094,0.12364
23022,105495,11.045979,0.12448
23025,105498,10.710588,0.12416
23027,105500,9.761887,0.07294
23040,105515,10.096074,0.12406
23041,105516,10.795622,0.11623
23042,105517,9.795347,0.11689
23043,105518,9.4299345,0.0764
23044,105519,10.665452,0.05765
23047,105522,10.299283,0.14838
23053,105528,9.05079,0.1246
23054,105529,9.563337,0.1244
23055,105530,10.249958,0.11432
23056,105531,7.8119698,0.02521
23057,105532,9.955637,0.14106
23061,105536,10.568247,0.12482
23063,105539,10.906015,0.14477
23064,105540,10.720697,0.14549
23065,105541,10.824099,0.14603
23066,105542,10.154552,0.12454
23068,105544,9.910799,0.13595
23069,105545,10.422557,0.14442
23070,105546,10.608571,0.14548
23071,105547,10.32172,0.0953
23074,105550,9.886921,0.1248
23082,105558,9.6510725,0.09546
23083,105559,9.705509,0.09557
23090,105566,9.655298,0.12439
23094,105570,10.383575,0.14416
23097,105573,8.667895,0.02554
23099,105575,11.143045,0.14623
23100,105576,10.407079,0.14558
23102,105578,10.93342,0.12474
23105,105581,10.400639,0.1244
23109,105585,9.748397,0.12462
23110,105586,9.793826,0.14929
23113,105589,7.6114974,0.01726
23114,105590,9.722536,0.14318
23115,105591,9.882319,0.14921
23120,105597,10.670696,0.02543
23121,105598,10.549268,0.14367
23122,105599,10.59652,0.10605
23123,105600,9.776139,0.02547
23124,105601,9.927725,0.12646
23132,105609,10.974523,0.10541
23134,105611,11.205305,0.12447
23137,105614,10.819444,0.12382
23139,105616,10.297266,0.12438
23140,105617,10.949324,0.12452
23143,105620,0.61550385,9e-05
23146,105623,10.461389,0.14693
23159,105637,10.184443,0.12377
23160,105638,9.5048065,0.12422
23169,105648,10.014654,0.12437
23173,105652,9.385241,0.07881
23175,105655,11.280086,0.14545
23176,105656,10.783591,0.09345
23177,105657,11.077963,0.12526
23181,105661,9.41824,0.10546
23183,105663,10.385927,0.13695
23187,105667,10.992228,0.12342
23188,105668,10.883644,0.14874
23189,105669,10.479871,0.14917
23190,105670,10.73568,0.14595
23194,105674,0.66185117,0.00018
23199,105679,10.30227,0.14541
23210,105690,9.075659,0.05299
23214,105694,11.252836,0.14516
23215,105695,10.753417,0.14519
23218,105698,9.520069,0.05324
23221,105701,10.339708,0.14393
23224,105704,9.621102,0.10573
23225,105705,10.624907,0.14646
23226,105706,10.715773,0.14682
23230,105710,9.773218,0.10577
23233,105713,10.67237,0.12411
23234,105714,10.304957,0.10611
23235,105715,10.0979185,0.12692
23239,105719,8.546518,0.04638
23243,105723,8.730741,0.05361
23247,105727,10.1607,0.12397
23248,105728,10.368505,0.14762
23249,105730,10.019323,0.05392
23252,105733,10.035949,0.05283
23253,105735,9.366669,0.0528
23255,105737,10.508151,0.13879
23256,105738,10.798236,0.05288
23281,105765,7.912436,0.05087
23283,105767,9.345272,0.1174
23285,105770,10.174374,0.05359
23286,105771,9.535775,0.08422
23289,105774,10.911453,0.12318
23299,105784,9.853258,0.12339
23305,105790,9.504405,0.12291
23308,105793,9.838621,0.12336
23317,105804,10.141108,0.13786
23318,105805,9.875623,0.05311
23319,105806,10.559515,0.13863
23321,105808,10.604141,0.13851
23326,105813,10.792476,0.13824
23331,105818,10.195407,0.14889
23337,105824,9.8933115,0.14888
23340,105828,9.6465225,0.1389
23344,105832,10.837154,0.12347
23346,105834,10.506964,0.12267
23347,105835,10.876272,0.10643
23360,105848,9.766615,0.06945
23383,105873,11.031409,0.12256
23384,105874,9.681911,0.12169
23386,105876,10.658888,0.12244
23387,105877,10.565926,0.12137
23389,105879,9.748864,0.11365
23390,105880,8.962458,0.05382
23391,105881,11.239297,0.12334
23393,105883,9.056322,0.04504
23394,105884,11.242862,0.12333
23395,105885,10.991657,0.14957
23398,105888,10.954563,0.12288
23399,105889,10.011153,0.06936
23400,105890,11.358353,0.14396
23401,105891,10.608151,0.12484
23402,105892,10.649585,0.11789
23420,105910,8.592593,0.04536
23421,105911,9.613596,0.12074
23428,105919,10.867799,0.1255
23429,105920,9.31563,0.11821
23430,105921,10.264512,0.12353
23435,105926,10.988057,0.12014
23443,105934,10.079974,0.1187
23444,105935,10.80105,0.11817
23447,105938,8.690632,0.05982
23449,105940,9.445284,0.12106
23458,105949,11.124225,0.14175
23460,105952,10.595462,0.14218
23463,105955,10.077666,0.14164
23464,105956,9.935072,0.13834
23465,105957,1.6865735,0.00052
23468,105960,10.5100765,0.12664
23469,105961,9.68785,0.08259
23470,105962,9.105404,0.02549
23474,105966,10.132519,0.12412
23483,105975,9.737385,0.1258
23484,105976,8.815575,0.05474
23490,105984,10.133358,0.08412
23493,105987,10.231069,0.08409
23494,105988,10.759795,0.08403
23496,105990,9.079771,0.05301
23508,106002,9.842825,0.12255
23517,106014,9.213293,0.05537
23518,106015,10.047359,0.05573
23519,106016,10.552015,0.05348
23523,106020,9.484625,0.05406
23531,106028,9.432517,0.12249
23532,106029,9.375896,0.12257
23533,106030,8.741339,0.05307
23545,106042,10.307486,0.02594
23546,106045,10.559271,0.07827
23547,106046,11.1121235,0.12018
23548,106047,10.447344,0.05335
23549,106048,10.63001,0.12886
23550,106049,8.963751,0.0261
23556,106055,10.950365,0.1199
23557,106056,9.948466,0.12067
23560,106059,9.835858,0.07862
23566,106065,8.331131,0.02567
23577,106076,9.660636,0.11723
23579,106078,8.803825,0.02637
23580,106079,10.177052,0.13935
23583,106082,10.675047,0.11762
23584,106083,10.934242,0.12893
23604,106103,9.724429,0.13916
23605,106104,9.561231,0.12674
23608,106107,10.224909,0.12975
23617,106116,10.3050375,0.11809
23618,106117,10.13423,0.12538
23619,106118,10.733225,0.12679
23620,106119,10.843961,0.12652
23624,106123,9.856421,0.11262
23627,106127,9.24739,0.08312
23632,106132,11.271215,0.1264
23633,106133,9.725422,0.12662
23635,106135,10.851098,0.12654
23636,106136,10.592277,0.11951
23637,106137,10.65523,0.10265
23638,106138,9.999701,0.12679
23647,106147,10.948979,0.11816
23648,106148,10.794083,0.10236
23651,106151,10.09845,0.12349
23661,106161,10.020628,0.12611
23662,106162,9.97469,0.11818
23667,106167,8.278986,0.02577
23672,106172,9.765122,0.12686
23673,106173,9.852489,0.1181
23678,106178,11.1061125,0.12565
23679,106179,11.314351,0.1026
23680,106180,10.058942,0.1231
23681,106181,11.23892,0.12698
23682,106182,9.657923,0.12589
23684,106184,10.595511,0.12319
23685,106185,10.696038,0.1232
23686,106187,10.799111,0.12654
23687,106188,10.859649,0.12637
23695,106196,10.348314,0.12762
23696,106197,11.037601,0.12635
23728,106229,9.857323,0.12562
23730,106231,10.04323,0.10302
23749,106252,10.115462,0.05406
23752,106255,10.934996,0.08482
23755,106258,9.895798,0.12752
23774,106277,9.298624,0.07765
23781,106285,9.821511,0.08416
23784,106288,11.086302,0.07788
23787,106291,10.384167,0.07728
23789,106293,8.912788,0.0405
23790,106294,10.529934,0.14838
23791,106295,10.057969,0.07819
23792,106296,11.453316,0.12654
23793,106297,10.915205,0.1477
23805,106309,8.909105,0.07864
23808,106312,9.715389,0.14786
23809,106313,10.2258005,0.11808
23812,106316,9.782328,0.14851
23823,106327,10.188868,0.12801
23825,106329,10.0294285,0.13332
23826,106330,9.704056,0.13311
23827,106331,9.797716,0.03595
23829,106333,9.863728,0.06505
23830,106334,10.819937,0.14576
23835,106339,10.772074,0.12668
23836,106340,9.641152,0.12715
23838,106342,10.953258,0.12624
23839,106343,9.378106,0.04002
23840,106344,10.904662,0.12701
23849,106353,9.670015,0.11762
23850,106354,9.622137,0.14165
23854,106358,9.883896,0.14963
23855,106359,10.262824,0.12703
23858,106363,9.898657,0.05424
23861,106366,11.335724,0.10369
23862,106367,10.859291,0.14485
23863,106368,10.638809,0.12616
23871,106376,10.394039,0.04007
23872,106379,9.669372,0.04044
23876,106383,11.591959,0.12632
23877,106384,10.156886,0.12673
23880,106387,8.676102,0.03945
23881,106388,10.405243,0.09472
23882,106389,10.473211,0.04014
23883,106390,10.997172,0.12611
23892,106399,8.970385,0.05521
23894,106401,8.966672,0.0399
23895,106402,9.816911,0.09472
23898,106405,10.23541,0.12669
23903,106410,10.056024,0.05524
23904,106411,10.588041,0.07413
23908,106415,10.341641,0.11807
23914,106421,9.58973,0.07449
23915,106422,9.219394,0.03875
23916,106423,9.792621,0.12594
23927,106435,10.835255,0.1176
23928,106437,10.680144,0.12553
23929,106438,9.799471,0.10858
23931,106440,10.697196,0.0958
23932,106441,9.656193,0.11731
23933,106442,10.942726,0.11748
23934,106443,10.536617,0.12544
23942,106451,10.20784,0.11309
23945,106454,10.218522,0.12615
23951,106460,10.690885,0.12486
23955,106464,10.442642,0.12463
23958,106467,9.830808,0.12425
23962,106471,10.884599,0.12528
23963,106472,10.484862,0.11688
23979,106488,9.678394,0.1251
23980,106489,9.189366,0.09652
23981,106490,9.017998,0.05399
23987,106496,9.000753,0.05563
23988,106497,9.518812,0.10968
23990,106499,10.4593115,0.14373
23995,106507,10.499651,0.05472
23996,106508,11.475467,0.14213
23997,106509,10.861792,0.14292
23998,106510,10.596542,0.12434
23999,106511,9.815539,0.09646
24000,106512,10.386834,0.12587
24001,106515,10.893122,0.12381
24002,106516,10.232977,0.12739
24004,106520,10.597275,0.12741
24005,106521,11.188698,0.12504
24007,106523,10.989967,0.12633
24009,106525,10.697689,0.12504
24016,106534,10.564066,0.1216
24018,106536,9.868145,0.12373
24019,106537,10.340105,0.12571
24020,106538,10.066837,0.12755
24023,106541,9.273592,0.08644
24024,106542,9.788632,0.14335
24025,106543,9.862226,0.1283
24027,106545,10.054604,0.12396
24030,106548,10.143404,0.12662
24031,106549,10.607903,0.0318
24032,106550,7.6484094,0.00836
24035,106556,10.233989,0.12786
24036,106557,9.767225,0.08552
24037,106558,9.822169,0.0648
24038,106559,9.89121,0.07841
24039,106561,11.203516,0.12722
24040,106562,11.299986,0.12678
24042,106564,11.000949,0.12361
24043,106565,10.617072,0.12716
24044,106566,9.328401,0.12766
24045,106567,10.071625,0.12684
24047,106569,11.299237,0.14532
24049,106571,10.675863,0.14451
24051,106573,10.18473,0.12566
24058,106580,10.111164,0.12517
24061,106583,10.32728,0.12594
24067,106589,10.209275,0.12452
24071,106593,10.12446,0.12694
24074,106596,10.081096,0.14461
24078,106600,9.604326,0.12532
24085,106607,8.1009,0.03185
24088,106610,9.723434,0.11755
24094,106616,9.8733635,0.02617
24095,106617,9.867447,0.12509
24096,106618,9.780664,0.05238
24099,106621,10.92255,0.14444
24100,106622,10.975719,0.14396
24101,106623,10.302936,0.14987
24103,106625,10.347823,0.12408
24104,106626,10.29183,0.12504
24105,106627,11.358924,0.12469
24108,106630,10.989813,0.12393
24109,106631,10.562681,0.12375
24110,106632,10.986473,0.12658
24112,106634,10.459278,0.05225
24113,106635,9.170655,0.05236
24116,106638,10.769128,0.02566
24120,106644,10.842361,0.12537
24134,106658,9.891146,0.12569
24150,106676,10.960309,0.11086
24154,106682,10.271161,0.08661
24155,106683,9.714581,0.11466
24156,106684,9.772495,0.12543
24157,106685,10.667169,0.11027
24158,106686,11.055658,0.11661
24160,106688,10.78066,0.14659
24162,106690,10.552175,0.11651
24163,106691,10.2012825,0.11426
24176,106704,8.589588,0.02606
24180,106708,9.7039,0.13851
24189,106717,10.371406,0.02567
24191,106719,10.776187,0.11464
24194,106722,10.608814,0.13689
24195,106723,11.109747,0.12611
24196,106724,10.284797,0.12679
24197,106725,9.808016,0.11629
24198,106726,10.948091,0.10113
24201,106729,11.242935,0.12607
24202,106730,10.870314,0.13599
24203,106731,10.715731,0.11494
24204,106732,11.21826,0.12574
24209,106737,10.144198,0.12695
24210,106738,10.410802,0.12581
24211,106739,10.459863,0.1249
24212,106740,10.337316,0.11673
24214,106742,9.973573,0.08577
24218,106746,8.247491,0.03412
24219,106748,9.867373,0.11711
24221,106750,9.867497,0.12457
24225,106757,10.626119,0.11473
24230,106763,9.134734,0.05458
24232,106765,10.819553,0.11479
24234,106767,11.276536,0.11375
24235,106768,11.055865,0.11248
24236,106769,10.873137,0.11437
24239,106772,9.0029335,0.03689
24244,106777,10.336929,0.10353
24250,106783,8.964195,0.06398
24251,106784,9.434639,0.05446
24252,106785,9.223985,0.06397
24254,106787,9.732767,0.11592
24256,106789,9.804303,0.14721
24258,106791,10.042522,0.11383
24259,106792,9.902583,0.12327
24261,106794,9.957226,0.11676
24264,106797,9.972495,0.12535
24266,106799,9.945368,0.10333
24267,106800,10.143053,0.11364
24268,106801,10.049331,0.07081
